date,month,time_class,color,outcome,my_rating,opp_rating,opp_name,accuracy,opening,url
2025-12-04,2025-12,rapid,white,Win,1631,1634,Dmytro9959,95.22,Queens Gambit Declined Chigorin Janowski Variation...6.Be3 e6 7.Bxc4 Bb4,https://www.chess.com/game/live/146292964564
2025-12-05,2025-12,rapid,white,Win,1639,1630,CabralJinho,76.33,Queens Pawn Opening Chigorin Variation 2...Nf6 3.Bf4 c6 4.e3,https://www.chess.com/game/live/146357072372
2025-12-07,2025-12,rapid,black,Win,1647,1648,ipatov314,65.64,Danish Gambit,https://www.chess.com/game/live/146414921908
2025-12-07,2025-12,rapid,black,Loss,1639,1641,AnniverOsido,,Philidor Defense 3.Bc4,https://www.chess.com/game/live/146425464762
2025-12-09,2025-12,rapid,white,Loss,1630,1601,Pradeep92180,,Queens Pawn Opening Accelerated London System 2...Nf6 3.e3 c6 4.c4,https://www.chess.com/game/live/146498270770
2025-12-10,2025-12,rapid,black,Loss,1622,1652,BCmorgan12,,English Opening Reversed Sicilian Kramnik Shirov Counterattack,https://www.chess.com/game/live/146558951384
2025-12-10,2025-12,rapid,black,Loss,1613,1606,artistz71,,Bishops Opening Boi Variation 3.Nf3,https://www.chess.com/game/live/146563122882
2025-12-12,2025-12,rapid,white,Win,1621,1587,kaderSamar,85.52,Queens Gambit Declined,https://www.chess.com/game/live/146615686668
2025-12-12,2025-12,rapid,white,Loss,1613,1638,P-Payidar-r,,Queens Gambit Declined Queens Knight Variation...5.Bf4 c6 6.e3 Bd6,https://www.chess.com/game/live/146635426922
2025-12-13,2025-12,rapid,white,Loss,1605,1616,vlyan2203,,Englund Gambit 2.dxe5,https://www.chess.com/game/live/146675739290
2025-12-15,2025-12,rapid,black,Loss,1596,1590,Gambit134RUS,,Queens Gambit Declined 3.Nf3 Nf6,https://www.chess.com/game/live/146736435464
2025-12-16,2025-12,rapid,black,Loss,1589,1644,Loklok13,,Philidor Defense 3.Bc4,https://www.chess.com/game/live/146780518276
2025-12-18,2025-12,rapid,white,Win,1597,1580,afshan,,Queens Gambit Accepted Central Variation Greco Variation,https://www.chess.com/game/live/146860839528
2025-12-18,2025-12,rapid,white,Loss,1588,1573,SolRisueno,,Slav Defense Modern Triangle Noteboom Variation 5.e4 b5,https://www.chess.com/game/live/146878383980
2025-12-19,2025-12,rapid,black,Loss,1580,1617,okeajadehhhh,,Pirc Defense Modern Defense Geller System 2...Nf6 3.Nc3 e5 4.Bc4,https://www.chess.com/game/live/146904380702
2025-12-20,2025-12,rapid,black,Loss,1572,1584,icyam01,,Philidor Defense 3.Bc4,https://www.chess.com/game/live/146941952884
2025-12-20,2025-12,daily,black,Win,1301,1216,kingcarmensd,,Danish Gambit,https://www.chess.com/game/daily/888612535
2025-12-22,2025-12,blitz,white,Win,1333,1285,Toniaa123,,Semi Slav Defense Main Line 5...a6,https://www.chess.com/game/live/147028261154
2025-12-23,2025-12,blitz,white,Loss,1315,1282,donsymslov,,Queens Gambit Accepted Central Variation Alekhine System 4.Nc3,https://www.chess.com/game/live/147067294946
2025-12-24,2025-12,rapid,black,Win,1581,1589,jafarimovaghar,63.59,Bishops Opening Boi Variation,https://www.chess.com/game/live/147106737714
2025-12-24,2025-12,rapid,white,Win,1588,1549,dilo99,86.6,Queens Pawn Opening Accelerated London System 2...c6,https://www.chess.com/game/live/147118804234
2025-12-24,2025-12,rapid,black,Win,1597,1601,Shirayuri224,,Queens Pawn Opening Zukertort Chigorin Variation 3.Bf4 Bg4 4.e3,https://www.chess.com/game/live/147130960478
2025-12-24,2025-12,rapid,white,Loss,1589,1609,Shirayuri224,,Queens Pawn Opening Accelerated London System...3.e3 Bf5 4.c4 c6,https://www.chess.com/game/live/147131237722
2025-12-25,2025-12,rapid,white,Loss,1582,1623,SvitlanaSp,,Queens Gambit Declined,https://www.chess.com/game/live/147144757654
2025-12-28,2025-12,rapid,black,Win,1590,1564,met_ginanjar,72.29,Kings Pawn Opening 1...e5,https://www.chess.com/game/live/147273229002
2025-12-28,2025-12,rapid,black,Loss,1583,1621,DadangBlack,,Bishops Opening Boi Variation 3.Nf3,https://www.chess.com/game/live/147281984160
2025-12-30,2025-12,rapid,white,Win,1591,1592,ezconfession,,Queens Gambit Declined,https://www.chess.com/game/live/147352975328
2025-12-30,2025-12,rapid,black,Win,1599,1486,LIGHTNING_95q,,Caro Kann Defense,https://www.chess.com/game/live/147353181602
2025-12-30,2025-12,rapid,white,Loss,1591,1586,thucngoduc,,Modern Defense with 1 d4 2.Bf4 Bg7 3.e3,https://www.chess.com/game/live/147353279020
2025-12-30,2025-12,rapid,white,Win,1599,1571,muqeetch,91.3,Queens Pawn Opening Accelerated London System 2...Bf5,https://www.chess.com/game/live/147357110528
2025-12-31,2025-12,rapid,black,Loss,1591,1600,1_st_always,,Pirc Defense Modern Defense Geller System 2...Nf6 3.Nc3 e5 4.Bc4,https://www.chess.com/game/live/147396767890
2025-12-31,2025-12,rapid,black,Win,1600,1607,GMLvar,69.87,Bishops Opening,https://www.chess.com/game/live/147414251510
2025-12-31,2025-12,rapid,black,Loss,1592,1623,Ravinder107,,Queens Pawn Opening 1...d5 2.g3,https://www.chess.com/game/live/147414574556
2026-01-01,2026-01,rapid,white,Win,1600,1588,ChristianJVS,,Englund Gambit,https://www.chess.com/game/live/147439099036
2026-01-01,2026-01,rapid,white,Win,1610,1659,ichsannniii,79.95,Queens Pawn Opening Accelerated London System,https://www.chess.com/game/live/147443421142
2026-01-01,2026-01,rapid,white,Loss,1601,1579,katta7bhai,,Nimzowitsch Defense Kennedy Linksspringer Variation,https://www.chess.com/game/live/147459554044
2026-01-02,2026-01,rapid,black,Loss,1593,1592,Pirrim89,,Queens Pawn Opening Zukertort Variation 2...Bf5 3.e3 e6,https://www.chess.com/game/live/147481087496
2026-01-02,2026-01,rapid,black,Loss,1585,1610,dr_crown_supremacy,,Bishops Opening Boi Variation,https://www.chess.com/game/live/147488329982
2026-01-04,2026-01,rapid,white,Win,1592,1556,Neuberto,85.42,Slav Defense 3.Bf4,https://www.chess.com/game/live/147568323106
2026-01-04,2026-01,rapid,black,Win,1601,1606,jleequeen,65.28,Philidor Defense,https://www.chess.com/game/live/147587573140
2026-01-05,2026-01,rapid,white,Win,1609,1605,muhammadtayyabusmani,,Queens Gambit Accepted Central Variation Greco Variation,https://www.chess.com/game/live/147605801430
2026-01-05,2026-01,rapid,white,Win,1617,1430,mehdi_majidi,,Queens Pawn Opening Chigorin Variation 2...e6 3.Bf4,https://www.chess.com/game/live/147621273150
2026-01-06,2026-01,rapid,black,Loss,1609,1628,nazem123,,Caro Kann Defense Advance Van der Wiel Attack,https://www.chess.com/game/live/147662959838
2026-01-07,2026-01,rapid,white,Loss,1602,1666,Karpov832,,Queens Gambit Accepted Central Variation Alekhine System 4.Nc3,https://www.chess.com/game/live/147687396230
2026-01-07,2026-01,rapid,black,Loss,1594,1617,sokenapos,,Kings Fianchetto Opening 1...e5 2.Bg2 d5,https://www.chess.com/game/live/147710014314
2026-01-08,2026-01,rapid,white,Loss,1586,1614,Guillee93,,Queens Gambit Declined,https://www.chess.com/game/live/147748636744
2026-01-09,2026-01,rapid,black,Win,1594,1594,Yongki59,,Vienna Game Falkbeer Stanley Reversed Spanish Variation,https://www.chess.com/game/live/147777881126
2026-01-10,2026-01,rapid,black,Loss,1586,1609,10skb,,Reti Opening 1...d5,https://www.chess.com/game/live/147825395306
2026-01-10,2026-01,rapid,white,Win,1594,1594,Eduardo8516,,Queens Pawn Opening Accelerated London System 2...e6 3.e3 Bd6 4.Bg3,https://www.chess.com/game/live/147843729250
2026-01-11,2026-01,rapid,black,Loss,1586,1622,Pozzerella,64.38,English Opening Kings English Variation 2.g3 Nf6 3.Bg2 Bc5,https://www.chess.com/game/live/147871485378
2026-01-11,2026-01,rapid,white,Draw,1586,1577,jazerdlf,,Queens Gambit Accepted Central Variation Alekhine System 4.Nc3,https://www.chess.com/game/live/147878494660
2026-01-12,2026-01,rapid,white,Loss,1579,1629,chiengyg,,Richter Veresov Attack,https://www.chess.com/game/live/147901695944
2026-01-13,2026-01,rapid,black,Loss,1571,1572,CarlsonMagnus2828,,Queens Pawn Opening Accelerated London System 2...Bf5 3.e3,https://www.chess.com/game/live/147947316420
2026-01-13,2026-01,blitz,black,Loss,1300,1343,SanskariThanos,,Kings Pawn Opening 1...e5,https://www.chess.com/game/live/147947648250
2026-01-13,2026-01,blitz,black,Loss,1289,1432,fa99er,77.64,Polish Opening 1...d5 2.Bb2,https://www.chess.com/game/live/147955350834
2026-01-13,2026-01,blitz,white,Win,1305,1296,keshawn1983,,Queens Gambit Accepted Central Variation,https://www.chess.com/game/live/147971672434
2026-01-14,2026-01,blitz,white,Loss,1291,1324,Tupakiloki21,,Queens Gambit Declined,https://www.chess.com/game/live/147988642620
2026-01-14,2026-01,rapid,black,Loss,1563,1581,ganubhaiganesh,,Queens Pawn Opening Accelerated London System 2...Bf5 3.e3 e6,https://www.chess.com/game/live/148008246850
2026-01-18,2026-01,rapid,black,Win,1572,1581,kzetkin,56.42,Queens Gambit Declined Ragozin Defense 5.Bg5 h6 6.Bh4,https://www.chess.com/game/live/148179229584
2026-01-18,2026-01,rapid,white,Loss,1564,1595,babaxani1,,Queens Gambit Accepted Central Variation Modern Defense 4.Nf3 Bg4,https://www.chess.com/game/live/148184362874
2026-01-20,2026-01,rapid,white,Loss,1556,1584,Mufin08,,Queens Gambit Accepted Central Variation Greco Variation,https://www.chess.com/game/live/148244176184
2026-01-21,2026-01,rapid,black,Win,1564,1537,sultanagung987,65.51,Scandinavian Defense 2.e5,https://www.chess.com/game/live/148303854706
2026-01-22,2026-01,rapid,black,Win,1572,1543,SVEERU9701,85.45,Italian Game Two Knights Modern Bishops Opening 4...h6 5.Nc3,https://www.chess.com/game/live/148347592378
2026-01-22,2026-01,daily,white,Win,1329,1261,Zurgi65,,Danish Gambit Declined Sorensen Defense,https://www.chess.com/game/daily/888803839
2026-01-23,2026-01,rapid,white,Loss,1564,1578,TomRolnik,81.71,Queens Gambit Declined Albin Countergambit 3.dxe5 d4 4.Nf3 Nc6,https://www.chess.com/game/live/148373627630
2026-01-26,2026-01,rapid,white,Win,1573,1608,NgocBao_5464,,London System...4.e3 Bf5 5.c4 e6 6.Nc3,https://www.chess.com/game/live/148506068622
2026-01-26,2026-01,rapid,white,Loss,1565,1560,roinoe8,,Queens Gambit Declined Marshall Defense,https://www.chess.com/game/live/148506196736
2026-01-28,2026-01,rapid,black,Win,1575,1648,Juampi_317,,Center Game Accepted Paulsen Berger Variation 5.Nc3 Bb4,https://www.chess.com/game/live/163933571430
2026-01-29,2026-01,rapid,black,Loss,1566,1530,iiknox,,Kings Gambit Declined Classical Variation 3.Nf3 d6 4.Bc4,https://www.chess.com/game/live/163955885662
2026-01-30,2026-01,rapid,white,Loss,1558,1576,hong2706,,Queens Gambit Accepted Central Variation McDonnell Defense,https://www.chess.com/game/live/163993799506
2026-01-30,2026-01,rapid,black,Loss,1550,1547,Yolin_niloy,,Philidor Defense 3.Bc4,https://www.chess.com/game/live/164016596192
2026-01-31,2026-01,rapid,white,Loss,1541,1535,alkhin2026,,Slav Defense 3.Bf4,https://www.chess.com/game/live/164039535828
2026-02-03,2026-02,rapid,white,Loss,1534,1578,vinishk,,Queens Gambit Accepted Central Variation Modern Defense 4.Nf3 Bg4,https://www.chess.com/game/live/164167338098
2026-02-04,2026-02,rapid,black,Win,1542,1510,geri1946,79.63,Bishops Opening Boi Variation 3.Nf3,https://www.chess.com/game/live/164230553476
2026-02-07,2026-02,rapid,white,Loss,1534,1552,yopmie,,Englund Gambit 2.dxe5 Nc6 3.Nf3,https://www.chess.com/game/live/164361538856
2026-02-10,2026-02,rapid,white,Loss,1526,1545,joeols74,,Queens Pawn Opening Chigorin Variation 2...e6 3.Bf4,https://www.chess.com/game/live/164482065612
2026-02-10,2026-02,rapid,black,Loss,1518,1523,dempak12,,Bishops Opening Boi Variation,https://www.chess.com/game/live/164507732012
2026-02-13,2026-02,rapid,black,Win,1525,1480,WolandOFF,,Kings Pawn Opening Leonardis Variation 2...Nf6,https://www.chess.com/game/live/164620250736
2026-02-13,2026-02,rapid,white,Loss,1517,1514,imagrim16,77.29,Queens Gambit Accepted Central Variation Modern Defense 4.Nf3 Bg4,https://www.chess.com/game/live/164620494396
2026-02-13,2026-02,rapid,black,Loss,1508,1497,Watchtimer,,Ruy Lopez Opening Old Steinitz Defense 4.d4 Bd7 5.O O,https://www.chess.com/game/live/164651367422
2026-02-14,2026-02,rapid,black,Loss,1500,1522,salam19761,,Queens Pawn Opening Blackmar Diemer Teichmann Variation,https://www.chess.com/game/live/164665205496
2026-02-14,2026-02,rapid,black,Loss,1493,1535,kambingbaik21,,Philidor Defense 3.Bc4,https://www.chess.com/game/live/164665255416
2026-02-16,2026-02,daily,black,Loss,1303,1421,Polo-305,,Birds Opening Dutch Variation,https://www.chess.com/game/daily/928947659
2026-03-26,2026-03,rapid,white,Loss,1484,1518,toubert31,,Slav Defense 3.Bf4,https://www.chess.com/game/live/166467991442
2026-03-27,2026-03,rapid,black,Loss,1475,1515,409BMTLIVE,,Bishops Opening Boi Variation,https://www.chess.com/game/live/166485667192
2026-03-27,2026-03,rapid,white,Win,1481,1351,LoganRea,,Slav Defense,https://www.chess.com/game/live/166491570142
2026-03-27,2026-03,rapid,white,Loss,1474,1544,abo-gaber,,Queens Pawn Opening Zukertort Variation,https://www.chess.com/game/live/166491770252
2026-03-28,2026-03,rapid,black,Loss,1466,1504,galantomarklim,,Bishops Opening Berlin Defense 3.d3 Bc5,https://www.chess.com/game/live/166527857740
2026-03-28,2026-03,rapid,white,Win,1475,1465,Mdumuka,,Queens Pawn Opening Polish Spassky Gambit,https://www.chess.com/game/live/166532105262
2026-03-29,2026-03,rapid,white,Loss,1467,1508,pljesat,78.97,Queens Gambit Accepted Central Variation Greco Variation,https://www.chess.com/game/live/166590338112
2026-03-30,2026-03,rapid,black,Loss,1459,1495,gawad88,,Bishops Opening Boi Variation,https://www.chess.com/game/live/166618759364
2026-03-31,2026-03,rapid,white,Win,1467,1434,nofheebs,,Queens Pawn Opening,https://www.chess.com/game/live/166675139686
2026-03-31,2026-03,rapid,black,Win,1476,1308,AJFUSHFJSK,96.5,Scandinavian Defense Closed 2...d4,https://www.chess.com/game/live/166675146208
2026-03-31,2026-03,rapid,black,Win,1484,1457,HRABAL71PL,,Scandinavian Defense Mieses Kotrc Variation 3.Nc3,https://www.chess.com/game/live/166675213862
2026-03-31,2026-03,rapid,white,Win,1492,1467,Super7575,,Queens Pawn Opening Blackmar Blackmar Diemer Gambit 3...Nf6,https://www.chess.com/game/live/166675763758
2026-03-31,2026-03,rapid,white,Loss,1484,1491,vigneshsivan1,,Queens Pawn Opening Chigorin Variation 2...Nf6 3.Bf4 e6 4.e3,https://www.chess.com/game/live/166675875350
2026-04-01,2026-04,rapid,black,Loss,1476,1667,IronJr_2,,Sicilian Defense 2.Nf3,https://www.chess.com/game/live/166732501334
2026-04-04,2026-04,rapid,white,Loss,1468,1493,dinomay,,Indian Game 2.Nc3 g6,https://www.chess.com/game/live/166846429150
2026-04-05,2026-04,rapid,black,Loss,1460,1493,Andrei621,,Sicilian Defense Old Sicilian Variation 3.Bc4,https://www.chess.com/game/live/166888602416
2026-04-06,2026-04,rapid,white,Win,1467,1409,GreenChess91,,Queens Pawn Opening Chigorin Variation,https://www.chess.com/game/live/166923802280
2026-04-06,2026-04,rapid,black,Win,1475,1463,Maxfranc,,Queens Pawn Opening Anti Torre Attack,https://www.chess.com/game/live/166937032666
2026-04-07,2026-04,rapid,black,Win,1483,1475,mynnlwin456,,Benoni Defense Modern Variation 4.Nc3 d6 5.e4,https://www.chess.com/game/live/166972871690
2026-04-07,2026-04,rapid,white,Win,1492,1503,ranj354,78.63,Richter Veresov Attack Classical Defense 4...Be7,https://www.chess.com/game/live/166993665434
2026-04-08,2026-04,rapid,black,Loss,1484,1509,lkof1961,,Sicilian Defense 2.Nf3,https://www.chess.com/game/live/167014202354
2026-04-08,2026-04,rapid,white,Loss,1476,1492,Gailanalien,76.25,Old Benoni Defense Benoni Indian Defense 3.Nc3 e6 4.e4,https://www.chess.com/game/live/167036994296
2026-04-09,2026-04,rapid,white,Loss,1469,1508,Riddler115,,Modern Defense with 1 e4 2.d4 d6 3.Bc4 Bg7,https://www.chess.com/game/live/167059773132
2026-04-15,2026-04,rapid,black,Loss,1460,1455,Johnlifer,,Bishops Opening 2...Nc6,https://www.chess.com/game/live/167336453564
2026-04-17,2026-04,daily,black,Win,1336,1300,luis_8989,,Danish Gambit,https://www.chess.com/game/daily/950547493
2026-04-17,2026-04,daily,white,Loss,1313,1427,DNAdcoder,,Danish Gambit,https://www.chess.com/game/daily/950547491
2026-04-17,2026-04,rapid,black,Loss,1452,1470,Hazard0138,,Birds Opening Dutch Variation 2.Nf3 Bg4 3.e3,https://www.chess.com/game/live/167422746940
2026-04-18,2026-04,rapid,white,Loss,1443,1410,crivande,,Indian Game 2.Bf4 e6 3.e3 b6,https://www.chess.com/game/live/167468416198
2026-04-20,2026-04,daily,black,Loss,1313,1432,DNAdcoder,,Danish Gambit,https://www.chess.com/game/daily/959372031
2026-04-21,2026-04,daily,black,Loss,1295,1448,JustChristianJP,,Danish Gambit,https://www.chess.com/game/daily/950547487
2026-04-21,2026-04,daily,white,Loss,1295,1300,luis_8989,,Danish Gambit,https://www.chess.com/game/daily/959345577
2026-04-25,2026-04,daily,white,Loss,1295,1442,JustChristianJP,,Danish Gambit Declined Sorensen Defense,https://www.chess.com/game/daily/961295809
2026-05-11,2026-05,rapid,black,Win,1452,1438,memed82,75.65,Bishops Opening 2...Nc6 3.d3 Nf6,https://www.chess.com/game/live/168534306762
2026-05-11,2026-05,rapid,white,Loss,1442,1435,monishahamad,,Dutch Defense Raphael Variation...3.Bf4 Nf6 4.e3 e6,https://www.chess.com/game/live/168534766310
2026-05-11,2026-05,rapid,white,Win,1452,1470,m0hamednawfal1,,Undefined,https://www.chess.com/game/live/168534908258
2026-05-11,2026-05,rapid,black,Win,1460,1426,Avdhut090312,,Italian Game Two Knights Defense 4.O O,https://www.chess.com/game/live/168534910980
2026-05-11,2026-05,rapid,black,Win,1468,1449,Masoudbe,,Kings Indian Attack...3.d4 Bg4 4.Bg2 e6,https://www.chess.com/game/live/168554720468
2026-05-12,2026-05,rapid,black,Loss,1459,1461,rakeshvanand147,,Center Game Accepted Normal Variation,https://www.chess.com/game/live/168580061830
2026-05-13,2026-05,rapid,white,Loss,1451,1489,racibir,,Queens Pawn Opening Accelerated London System 2...Bf5,https://www.chess.com/game/live/168631943958
2026-05-13,2026-05,rapid,white,Loss,1443,1449,NatanielGigaKox,,Queens Pawn Opening Accelerated London System,https://www.chess.com/game/live/168637965604
2026-05-13,2026-05,rapid,white,Win,1451,1424,Moonw99,,Old Benoni Defense 2.d5 e6,https://www.chess.com/game/live/168638079020
2026-05-13,2026-05,rapid,black,Draw,1451,1459,Rafly-Achmad,,Philidor Defense 3.Bc4,https://www.chess.com/game/live/168638269500
2026-05-13,2026-05,rapid,white,Loss,1443,1477,Rafly-Achmad,,English Defense,https://www.chess.com/game/live/168638767098
2026-05-14,2026-05,rapid,black,Win,1451,1433,BotasDePiton,,Vienna Game Max Lange Paulsen Variation...4.Bg2 Bc5 5.Nge2 d6,https://www.chess.com/game/live/168679623424
2026-05-14,2026-05,rapid,black,Win,1459,1435,ahmadeivazi,,Philidor Defense Exchange Variation 4.Nxd4 Nf6,https://www.chess.com/game/live/168681971064
2026-05-14,2026-05,rapid,white,Win,1467,1472,Irfan982,,Queens Pawn Opening Accelerated London System,https://www.chess.com/game/live/168682086210
2026-05-14,2026-05,rapid,white,Draw,1467,1462,linkinsourabh,,French Defense Normal Variation,https://www.chess.com/game/live/168682201882
2026-05-14,2026-05,rapid,black,Win,1475,1454,GGlorios,78.19,Bishops Opening Boi Variation 3.Nf3,https://www.chess.com/game/live/168682485748
2026-05-14,2026-05,rapid,black,Win,1483,1481,Jesse23111999,,Nimzo Indian Defense Normal Line 4...d5 5.a3 Bxc3 6.bxc3,https://www.chess.com/game/live/168685575932
